ko login đc vào workplace trên máy tính - workchat trên điện thoại vẫn dùng được," Truy cập link sau (lưu ý: trên iPhone phải dùng Safari, trên Android dùng trình duyệt mặc định) để sign-out khỏi account cũ (fpt.com.vn) và đăng nhập lại bằng account mới
https://login.microsoftonline.com/logout.srf",
Gmail khác gì Outlook,"Tham khảo:
https://support.google.com/a/users/answer/153966?sjid=756572774739362790-AP",
Cách setup Gmail với Microsoft Outlook,"Google khuyến cáo sử dụng giao diện webmail cho Gmail: https://gmail.com. Gmail có nhiều tính năng và thuận tiện hơn cho người dùng. Trên thiết bị di động, có thể tải app Gmail.",
từ lúc em logout ra mail cũ là quanbx@fpt.com.vn thì không vào lại được nữa?,,
reset hay forgor password đều k được?,,
mình nhận được thông báo bắt đầu sử dụng mail mới từ 4/5/2023?,,
The user ID or password is incorrect?,,
không đổi pass qua domain mail mới đc,Đổi password của acount mới (fpt.com) ở đây https://ess.fpt.com/,
Lấy lại mật khẩu email?,"Đối với account mới (fpt.com), vui lòng liên hệ admin/HCNS của đơn vị mở ticket reset mật khẩu trên uService.",
ôi thế mà mail thông báo từ 4.5 như hình em chụp ở trên,,
"Em đang cần đăng nhập vào các trang https://daotao.fpt.com.vn, booking.fpt.com.vn nhưng k vào được
do thay đổi mail.",,
mình không đăng nhập được app myfpt bằng email cũ @fpt.com.vn?,MyFPT đã chuyển sang dùng account mới (fpt.com),
không đăng nhập được app myfpt?,MyFPT đã chuyển sang dùng account mới (fpt.com),
tôi không đăng nhập được vào outlook cài trên máy?,"Đối với account Office 365, cách sử dụng email fpt.com vẫn giống như cũ. Đối với account Google Workspace, sử dụng trên nền tảng web https://gmail.com",
"outlook online, WC đăng nhập được,?",,
nhờ ac hỗ trợ hướng dẫn đăng nhập outlook trên máy?,"Đối với account Office 365, cách sử dụng email fpt.com vẫn giống như cũ. Đối với account Google Workspace, sử dụng trên nền tảng web https://gmail.com",
nhưng nhập mật khẩu cũ luôn bị hệ thống báo lỗi?,,
Email dùng để làm gì vậy?,"Dùng để làm việc. Nếu bạn không cần dùng email, có thể trả lại cho nhân sự.",
Mail mình đăng sử dụng nganttk3@fpt.com.vn? Mình muốn đổi mail nganttk3@fpt.com được ko?,Trong đợt chuyển đổi domain FPT.COM lần này có khoảng 3% email sẽ bị thay đổi số thứ tự do bị trùng giữa các CTTV. Việc này đã được Ban Nhân sự và Ban CNTT của tập đoàn thống nhất. Thông tin chính thức FTEL.FHR sẽ gửi cho bạn khi bàn giao account mới.,
Tôi chuyển đổi pass mail .com ko được?,"Vui lòng đọc kỹ email thông báo từ HR, và hướng dẫn đổi pass tại https://ess.fpt.com/. Bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/",
Đã làm theo video huong dan doi mat khau ma khong duoc,"Vui lòng đọc kỹ email thông báo từ HR, và hướng dẫn đổi pass tại https://ess.fpt.com/. Bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/",
Liên hệ bằng cách nào?,Chat với tôi,
Cho t xin số điện thoại đi?,"Tôi hiện tại chưa có điện thoại, chỉ chat được thôi",
tôi muốn đặt lại mật khẩu mới?,Đổi password của acount mới (fpt.com) ở đây https://ess.fpt.com/,
Đổi mật khẩu mail mới?,Đổi password của acount mới (fpt.com) ở đây https://ess.fpt.com/,
sao e nhập đổi mk ko đc ạ?,"Vui lòng đọc kỹ email thông báo từ HR, và hướng dẫn đổi pass tại https://ess.fpt.com/. Bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/",
Dùng account đăng nhập mới hay cũ ạ?,"Chỗ mật khẩu cũ, bạn nhập mật khẩu trong mail do Akabot SSC gửi. Đừng nhập mật khẩu của account cũ (fpt.com.vn) nhé",
chổ mk cũ mình nhập mk nào ạ?,"Chỗ mật khẩu cũ, bạn nhập mật khẩu trong mail do Akabot SSC gửi. Đừng nhập mật khẩu của account cũ (fpt.com.vn) nhé",
sao nhập mk cũ báo sai hoài à?,"Chỗ mật khẩu cũ, bạn nhập mật khẩu trong mail do Akabot SSC gửi. Đừng nhập mật khẩu của account cũ (fpt.com.vn) nhé",
Em không thực hiện được việc đổi password cho email mới ạ?,"Vui lòng đọc kỹ email thông báo từ HR, và hướng dẫn đổi pass tại https://ess.fpt.com/. Bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/",
làm sao để backup dữ liệu từ onedrive sang google drive?,Download xuống rồi upload lên thôi ạ,
tôi cần hỗ trợ đổi mặt khẩu mail?,"Vui lòng đọc kỹ email thông báo từ HR, và hướng dẫn đổi pass tại https://ess.fpt.com/. Bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/",
I cannot login to https://ess.fpt.com/?,Bạn phải dùng mật khẩu trong email do Akabot gửi,
tôi không thể vào được đường link này https://ess.fpt.com/?,Bạn vui lòng kiểm tra lại kết nối mạng. Tôi vẫn đang vào bình thường đây.,
Sao tôi không truy cập dc email?,,
bạn có thể hỗ trợ được gì?,Hiện tại tôi hỗ trợ một số việc liên quan đến chuyển đổi email. Sau này có thể hỗ trợ nhiều việc khác nữa.,
Dạ em không đổi được mật khẩu cho mail mới ạ?,"Vui lòng đọc kỹ email thông báo từ HR, và hướng dẫn đổi pass tại https://ess.fpt.com/. Bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/",
"Link Akabot.fpt.vn là link của FPT, tại sao lại liên hệ Microsoft để hỗ trợ ?",Làm gì có cái link này,
bao giờ thì hệ thống nội bộ Ftel được chuyển qua email mới?,Sẽ có truyền thông trên foxnews. Ngoài ra đơn vị chủ quản ứng dụng cũng sẽ có thông báo. Tôi không nắm được lịch chính xác của họ,
hướng dẫn chi tiết đi?,"Bạn đọc foxnews chưa, mục Chuyển đổi email đó",
Không đổi đc mật khẩu account mail có đuôi @fpt.com?,"Vui lòng đọc kỹ email thông báo từ HR, và hướng dẫn đổi pass tại https://ess.fpt.com/. Bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/",
"anh xem lại giúp em, chứ đang nhập mk mail cũ vẫn được?",Có thể bạn nhầm email cũ (fpt.com.vn). Bước đổi mật khẩu là đổi mật khẩu của email mới (fpt.com)Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
acct: banhtv@fpt.com?,,
sau 8/5 có dùng được email cũ?,"Trong vòng 2 tuần đầu tiên (từ 8/5/2023 đến 22/5/2023), email gửi tới địa chỉ @fpt.com.vn sẽ đi vào cả hai mailbox cũ (@fpt.com.vn) và mới (@FPT.COM). Sau ngày 22/5/2023, chỉ có mailbox mới nhận được email gửi tới địa chỉ @fpt.com.vn, mailbox cũ không nhận được email nữa. Việc forward email từ địa chỉ @fpt.com.vn sang địa chỉ @fpt.com sẽ được duy trì 2 năm đến 13/9/2025. Sau thời gian này, tài khoản cũ sẽ được thu hồi.",
"mình ko thể nào đổi pass đc , nhờ các bạn kiểm tra giúp?","Vui lòng đọc kỹ email thông báo từ HR, và hướng dẫn đổi pass tại https://ess.fpt.com/. Bạn có thể tham khảo thêm tại: https://foxnews.fpt.vn/video-huong-dan-doi-mat-khau/",
không đăng nhập được workchat,"Hướng dẫn login Workplace/Workchat bằng account mới:

- trên điện thoại:
truy cập link sau (lưu ý: trên iphone phải dùng safari, trên android dùng trình duyệt mặc định) để sign-out khỏi account cũ (fpt.com.vn) và đăng nhập lại bằng account mới
https://login.microsoftonline.com/logout.srf

- trên máy tính:
- Khi nhận được email fpt.com là bạn sẽ bị phải login Workchat/Workplace bằng account mới
- Bạn mở trình duyệt và truy nhập vào https://office.com/
- Bấm vào avatar của bạn ở góc trên bên phải, chọn ""Sign in with a different account"" > “Use another account” để đăng nhập thêm account mới
- Bạn sẽ log in bằng account mới thành công
- Bạn mở tab mới trên trình duyệt web đó, truy nhập vào https://fpt.workplace.com/ để đăng nhập với account mới
Dữ liệu WorkChat là nội dung chat sẽ được chuyển tự động và gán đúng cho user account mới của từng người. Về cơ bản, user chỉ thay đổi xác thực bằng account email mới, dữ liệu chat vẫn được giữ nguyên.

Nếu vẫn gặp khó khăn trong quá trình login Workchat trên điện thoại, bạn có thể thử:
- Truy cập link sau (lưu ý: trên iPhone phải dùng Safari, trên Android dùng trình duyệt mặc định) để sign-out khỏi account cũ (fpt.com.vn) và đăng nhập lại bằng account mới
https://login.microsoftonline.com/logout.srf",
không đăng nhập được workchat bằng email mới,"Hướng dẫn login Workplace/Workchat bằng account mới:

- trên điện thoại:
truy cập link sau (lưu ý: trên iphone phải dùng safari, trên android dùng trình duyệt mặc định) để sign-out khỏi account cũ (fpt.com.vn) và đăng nhập lại bằng account mới
https://login.microsoftonline.com/logout.srf

- trên máy tính:
- Khi nhận được email fpt.com là bạn sẽ bị phải login Workchat/Workplace bằng account mới
- Bạn mở trình duyệt và truy nhập vào https://office.com/
- Bấm vào avatar của bạn ở góc trên bên phải, chọn ""Sign in with a different account"" > “Use another account” để đăng nhập thêm account mới
- Bạn sẽ log in bằng account mới thành công
- Bạn mở tab mới trên trình duyệt web đó, truy nhập vào https://fpt.workplace.com/ để đăng nhập với account mới
Dữ liệu WorkChat là nội dung chat sẽ được chuyển tự động và gán đúng cho user account mới của từng người. Về cơ bản, user chỉ thay đổi xác thực bằng account email mới, dữ liệu chat vẫn được giữ nguyên.

Nếu vẫn gặp khó khăn trong quá trình login Workchat trên điện thoại, bạn có thể thử:
- Truy cập link sau (lưu ý: trên iPhone phải dùng Safari, trên Android dùng trình duyệt mặc định) để sign-out khỏi account cũ (fpt.com.vn) và đăng nhập lại bằng account mới
https://login.microsoftonline.com/logout.srf",
Tôi chưa nhận được email mới,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
tôi chưa được cấp email mới,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
Tôi chưa nhận được password,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
chưa nhận được mật khẩu email mới,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
Tôi chưa nhận được mật khẩu đăng nhập vào email mới,Pasword của account mới sẽ được gửi đến người dùng trước ngày 08/05/2023. Password sẽ được BDA gửi tự động từ hệ thống Akabot-SSC (từ địa chỉ email fim.bot@fpt.com.vn). Do hệ thống gửi chậm nên bạn vui lòng chờ đợi thêm.,
Tôi có thể download file cài đặt phần mềm OpenVPN cho Windows ở đâu?,"Bạn có thể download file cài đặt phần mềm OpenVPN cho Windows theo một trong hai cách sau:
- Mở trình duyệt và login vào website của VPN server để download file cài đặt.
- Truy cập đường dẫn sau: https://openvpn.net/client/client-connect-vpn-for-windows/",
Tôi có thể download file cài đặt phần mềm OpenVPN cho MacOS ở đâu?,"Bạn có thể download file cài đặt phần mềm OpenVPN cho MacOS theo một trong hai cách sau:
- Mở trình duyệt và login vào website của VPN server để download file cài đặt.
- Truy cập đường dẫn sau: https://openvpn.net/client-connect-vpn-for-mac-os/",
Tôi có thể download và cài đặt phần mềm OpenVPN cho Linux như thế nào?,Bạn vui lòng đọc hướng dẫn sau: https://huongdan.fpt.net/installvpnclient/#SETUP_OPENVPN_CLIENT_TR.C3.8AN_LINUX,
Tôi có thể download và cài đặt phần mềm OpenVPN trên điện thoại như thế nào?,"Bạn truy cập Google Play (đối với điện thoại Android) hoặc AppStore (đối với điện thoại iOS) và tìm kiếm ứng dụng ""OpenVPN Connect"" để cài đặt.",
Account VPN của tôi là gì?,"Account VPN sử dụng thông tin email FPT và password email FPT của bạn để đăng nhập (không viết hoa, bao gồm cả hậu tố @fpt.com; @fpt.net; @vienthongtin.com). Chỉ những account đã được cấp quyền truy cập trên hệ thống SSC mới có thể login được VPN. Bạn vui lòng xem kỹ thông tin kết quả trả về trên ticket SSC để biết thêm chi tiết về username, password và địa chỉ VPN server được cấp quyền truy cập.",
Địa chỉ VPN server của tôi là gì?,"Bạn vui lòng xem kỹ thông tin kết quả trả về trên ticket SSC để biết thêm chi tiết về username, password và địa chỉ VPN server được cấp quyền truy cập.",
Password account VPN của tôi là gì?,"Account VPN sử dụng thông tin email FPT và password email FPT của bạn để đăng nhập (không viết hoa, bao gồm cả hậu tố @fpt.com; @fpt.net; @vienthongtin.com). Chỉ những account đã được cấp quyền truy cập trên hệ thống SSC mới có thể login được VPN. Bạn vui lòng xem kỹ thông tin kết quả trả về trên ticket SSC để biết thêm chi tiết về username, password và địa chỉ VPN server được cấp quyền truy cập.",
Làm thế nào để reset password VPN?,Bạn tự thực hiện việc reset lại password email FPT của cá nhân hoặc liên hệ HR/Admin đơn vị để được hỗ trợ reset password.,
Account VPN sử dụng email nào để đăng nhập?,Account VPN sẽ sử dụng email fpt.com để đăng nhập bắt đầu từ ngày 26/6/2023. Bạn vui lòng chuyển đổi sang login bằng email fpt.com và thực hiện xóa profile VPN đối với email fpt.com.vn để tránh nhầm lẫn.,
Tôi không thể đăng nhập VPN bằng account fpt.com.vn,Account VPN sẽ sử dụng email fpt.com để đăng nhập bắt đầu từ ngày 26/6/2023. Bạn vui lòng chuyển đổi sang login bằng email fpt.com và thực hiện xóa profile VPN đối với email fpt.com.vn để tránh nhầm lẫn.,
Tôi có thể lấy OTP để đăng nhập VPN ở đâu?,"Để lấy OTP của VPN, bạn đăng nhập vào trang https://auth.fpt.net/ (khi sử dụng mạng nội bộ) hoặc https://sso.csoc.fpt.net/ (khi sử dụng mạng public) bằng email FPT và thực hiện theo hướng dẫn liên quan để lấy OTP cho VPN.",
Tôi có thể dùng OTP của email FPT hoặc OTP của inside/ticket để login VPN được không?,Bạn không thể dùng OTP của email FPT hoặc OTP của inside/ticket để login VPN được.,
Làm thế nào để reset OTP inside?,"Để reset OTP inside, bạn vui lòng liên hệ ISC. CSOC không quản lý OTP của hệ thống inside.",
Tôi bị mất OTP VPN. Làm thế nào để cấp lại?,"Để cấp lại OTP của VPN đã bị mất, bạn vui lòng đọc kỹ và thực hiện theo hướng dẫn sau: https://huongdan.fpt.net/resetotp/",
Reset OTP VPN,"Để cấp lại OTP của VPN đã bị mất, bạn vui lòng đọc kỹ và thực hiện theo hướng dẫn sau: https://huongdan.fpt.net/resetotp/",
Số điện thoại của tôi trên hệ thống SSO (https://sso.csoc.fpt.net) đang không đúng. Tôi phải làm thế nào để update lại?,"Để update lại SĐT trên hệ thống SSO, bạn vui lòng gửi thông tin account FPT và SĐT đúng cần update đến email ductv8@fpt.com kèm theo confirm của lãnh đạo đơn vị anh/chị để CSOC có cơ sở thực hiện.",
Your account doesn't have a phone number or invalid phone number format. Please check and update your phone number,"Để update lại SĐT trên hệ thống SSO, bạn vui lòng gửi thông tin account FPT và SĐT đúng cần update đến email ductv8@fpt.com kèm theo confirm của lãnh đạo đơn vị anh/chị để CSOC có cơ sở thực hiện.",
"Tôi gặp lỗi ""TUN interface creation failed: canoot acquire TAP handle""","Bạn vui lòng gỡ phần mềm OpenVPN Connect ra và cài đặt lại, sau đó thử đăng nhập lại.",
"Tôi gặp lỗi ""process started and then immediately exited""","Bạn vui lòng gỡ phần mềm OpenVPN Connect ra và cài đặt lại, sau đó thử đăng nhập lại.",
Error calling protect() method on socket : 5 times,"Bạn vui lòng gỡ phần mềm OpenVPN Connect ra và cài đặt lại, sau đó thử đăng nhập lại.",
DynamicClientBase: Trust problem: dynamic profile is trusted by None but parent is trusted by u'domain.vpnserver.address',"Bạn vui lòng gỡ phần mềm OpenVPN Connect ra và cài đặt lại, sau đó thử đăng nhập lại.",
Failcounter exceeded,Bạn vui lòng không cố đăng nhập và thử lại sau 1 tiếng.,
LOCKOUT: user temporarily locked out due to multiple authentication failures (9007),Bạn vui lòng không cố đăng nhập và thử lại sau 1 tiếng.,
account VPN của tôi bị khóa,Bạn vui lòng không cố đăng nhập và thử lại sau 1 tiếng.,
LOCKOUT,Bạn vui lòng không cố đăng nhập và thử lại sau 1 tiếng.,
Response did not match the challenge,"Hãy đảm bảo rằng bạn đã nhập đúng OTP của hệ thống VPN. Nếu không, hãy reset lại OTP theo hướng dẫn sau https://huongdan.fpt.net/resetotp/",
The user has no tokens assigned,Bạn vui lòng đọc hướng dẫn liên quan và thực hiện việc enroll OTP.,
wrong otp pin,"Bạn vui lòng kiểm tra lại password đã nhập, đảm bảo đã đúng password hoặc password email không bị expire. Nếu không, vui lòng change password email FPT và thử đăng nhập lại.",
There was an error attempting to connect to the selected server,"Bạn thử gỡ cài đặt phần mềm OpenVPN Connect, cập nhật lên phiên bản mới nhất và sau đó thử đăng nhập lại.",
Connection Error,"Bạn thử gỡ cài đặt phần mềm OpenVPN Connect, cập nhật lên phiên bản mới nhất và sau đó thử đăng nhập lại.",
"Tôi bị lỗi ""Authentication failed"" thì phải làm thế nào?","Bạn vui lòng kiểm tra và đảm bảo các thông tin sau:
- Đã đăng nhập đúng VPN Server được cấp quyền.
- Đã nhập đúng thông tin Email/Password. Nếu không, hãy thử reset password email và thử lại.
- Đã thực hiện việc enroll OTP cho VPN.
- Thử gỡ cài đặt phần mềm VPN và cập nhật lên bản mới nhất.",
User authentication failed,"Bạn vui lòng kiểm tra và đảm bảo các thông tin sau:
- Đã đăng nhập đúng VPN Server được cấp quyền.
- Đã nhập đúng thông tin Email/Password. Nếu không, hãy thử reset password email và thử lại.
- Đã thực hiện việc enroll OTP cho VPN.
- Thử gỡ cài đặt phần mềm VPN và cập nhật lên bản mới nhất.",
User lacks autologin privilege. Please contact your system administrator,"Nếu bạn gặp phải lỗi ""User lacks autologin privilege. Please contact your system administrator"", vui lòng bỏ tick chọn option ""Import autologin profile"" và ""Connect after import"" tại màn hình ""Import Profile"" của ứng dụng OpenVPN Connect.",
Sau khi login VPN được rồi nhưng tôi không thể truy cập được một số trang web nội bộ?,"Sau khi kết nối VPN thành công nhưng không vào được một số trang web anh/chị vui lòng tổng hợp lại danh sách các trang web không vào được, gửi lại đầu mối admin đơn vị để chuyển HR hỗ trợ hoặc tạo ticket trên hệ thống SSC Để Yêu Cầu Cấp Quyền Truy Cập Theo Hướng Dẫn Sau: https://huongdan.fpt.net/requestvpn",
Tôi không thể connect VPN từ mạng nội bộ của công ty,"Bạn Chỉ Có Thể Sử Dụng và Kết Nối VPN Từ Mạng Public, Không Thể Sử Dụng và Kết Nối VPN Từ Mạng Nội Bộ của công ty.",
Tôi không thể login vào trang huongdan.fpt.net,"Để login vào trang huongdan.fpt.net, bạn nhập username là email của bạn (không viết hoa, bao gồm cả hậu tố @fpt.com; @fpt.net; @vienthongtin.com), password email và chọn domain email tương ứng. Hãy đảm bảo rằng, password email của bạn nhập vào là chính xác hoặc password không bị expire.",
"Khi login vào trang huongdan.fpt.net, tôi bị lỗi Could not authenticate credentials against domain ""fpt.com""","Để login vào trang huongdan.fpt.net, bạn nhập username là email của bạn (không viết hoa, bao gồm cả hậu tố @fpt.com; @fpt.net; @vienthongtin.com), password email và chọn domain email tương ứng. Hãy đảm bảo rằng, password email của bạn nhập vào là chính xác hoặc password không bị expire.",
"Could not authenticate credentials against domain ""fpt.net""","Để login vào trang huongdan.fpt.net, bạn nhập username là email của bạn (không viết hoa, bao gồm cả hậu tố @fpt.com; @fpt.net; @vienthongtin.com), password email và chọn domain email tương ứng. Hãy đảm bảo rằng, password email của bạn nhập vào là chính xác hoặc password không bị expire.",
Tôi muốn phân quyền truy cập VPN cloud central,"Để truy cập VPN cloud central, bạn vui lòng làm theo quy trình sau:
- Trường hợp đã có account VPN server cũ vpn1, vpn2,… nhưng chưa được chuyển sang server VPN mới (không có tên trong danh sách đính kèm) để dùng tổng đài Cloud Call Center, chi nhánh tạo yêu cầu trên SSC với:
+ Loại yêu cầu: Điều chỉnh account VPN,
+ Subject: VPN - phân quyền sử dụng tổng đài Cloud Call Center
- Trường hợp chưa có account VPN cần đề nghị cấp account VPN, chi nhánh tạo yêu cầu trên SSC với:
+ Loại yêu cầu: Cấp account VPN
+ Lưu ý ghi chú: VPN - phân quyền sử dụng tổng đài Cloud Call Center",
Không thể login server VPN cshnvpn.fpt.net hoặc cssgvpn.fpt.net,"Để truy cập VPN cloud central, bạn vui lòng làm theo quy trình sau:
- Trường hợp đã có account VPN server cũ vpn1, vpn2,… nhưng chưa được chuyển sang server VPN mới (không có tên trong danh sách đính kèm) để dùng tổng đài Cloud Call Center, chi nhánh tạo yêu cầu trên SSC với:
+ Loại yêu cầu: Điều chỉnh account VPN,
+ Subject: VPN - phân quyền sử dụng tổng đài Cloud Call Center
- Trường hợp chưa có account VPN cần đề nghị cấp account VPN, chi nhánh tạo yêu cầu trên SSC với:
+ Loại yêu cầu: Cấp account VPN
+ Lưu ý ghi chú: VPN - phân quyền sử dụng tổng đài Cloud Call Center",
Tôi muốn phân quyền truy cập VPN tổng đài mở rộng (TĐMR),"Để truy cập VPN cloud central, bạn vui lòng làm theo quy trình sau:
- Trường hợp đã có account VPN server cũ vpn1, vpn2,… nhưng chưa được chuyển sang server VPN mới (không có tên trong danh sách đính kèm) để dùng tổng đài Cloud Call Center, chi nhánh tạo yêu cầu trên SSC với:
+ Loại yêu cầu: Điều chỉnh account VPN,
+ Subject: VPN - phân quyền sử dụng tổng đài Cloud Call Center
- Trường hợp chưa có account VPN cần đề nghị cấp account VPN, chi nhánh tạo yêu cầu trên SSC với:
+ Loại yêu cầu: Cấp account VPN
+ Lưu ý ghi chú: VPN - phân quyền sử dụng tổng đài Cloud Call Center",
Tôi chưa có account VPN thì phải làm thế nào?,"Để được cấp account VPN, bạn phải gửi ticket trên hệ thống ssc.fpt.net, mục Dịch vụ IT -> Account VPN -> Cấp Account VPN. Sau khi ticket hoàn thành thì bạn mới được phân quyền và có thể truy cập VPN.",
Tôi đã được cấp account VPN sử dụng email fpt.com.vn. Tôi có cần gửi ticket xin cấp lại account VPN cho email fpt.com không?,"Không, bạn không cần gửi ticket xin cấp lại account VPN cho email fpt.com. Hệ thống sẽ tự động chuyển cho bạn.",
Tôi cần liên hệ ai để hỗ trợ các vấn đề về VPN?,"Để được hỗ trợ các vấn đề về VPN, bạn có thể đặt câu hỏi trực tiếp tại chatbot này để được hỗ trợ.",
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
